37.1118164063,-82.2875976563
37.1557617188,-82.3315429688
37.1557617188,-82.2875976563
37.1997070313,-82.4194335938
37.1997070313,-82.3754882813
37.2436523438,-82.4194335938
37.2436523438,-82.3754882813
37.1997070313,-82.3315429688
37.1997070313,-82.2875976563
37.2436523438,-82.3315429688
37.2436523438,-82.2875976563
36.6284179688,-82.2436523438
36.6284179688,-82.1997070313
36.6284179688,-82.1557617188
36.6284179688,-82.1118164063
36.6723632813,-82.2436523438
36.6723632813,-82.1997070313
36.7163085938,-82.2436523438
36.7163085938,-82.1997070313
36.6723632813,-82.1557617188
36.6723632813,-82.1118164063
36.7163085938,-82.1557617188
36.7163085938,-82.1118164063
36.6284179688,-82.0678710938
36.6284179688,-82.0239257813
36.6284179688,-81.9799804688
36.6284179688,-81.9360351563
36.6723632813,-82.0678710938
36.6723632813,-82.0239257813
36.7163085938,-82.0678710938
36.7163085938,-82.0239257813
36.6723632813,-81.9799804688
36.6723632813,-81.9360351563
36.7163085938,-81.9799804688
36.7163085938,-81.9360351563
36.7602539063,-82.2436523438
36.7602539063,-82.1997070313
36.8041992188,-82.2436523438
36.8041992188,-82.1997070313
36.7602539063,-82.1557617188
36.7602539063,-82.1118164063
36.8041992188,-82.1557617188
36.8041992188,-82.1118164063
36.8481445313,-82.2436523438
36.8481445313,-82.1997070313
36.8920898438,-82.2436523438
36.8920898438,-82.1997070313
36.8481445313,-82.1557617188
36.8481445313,-82.1118164063
36.8920898438,-82.1557617188
36.8920898438,-82.1118164063
36.7602539063,-82.0678710938
36.7602539063,-82.0239257813
36.8041992188,-82.0678710938
36.8041992188,-82.0239257813
36.7602539063,-81.9799804688
36.7602539063,-81.9360351563
36.8041992188,-81.9799804688
36.8041992188,-81.9360351563
36.8481445313,-82.0678710938
36.8481445313,-82.0239257813
36.8920898438,-82.0678710938
36.8920898438,-82.0239257813
36.8481445313,-81.9799804688
36.8481445313,-81.9360351563
36.8920898438,-81.9799804688
36.8920898438,-81.9360351563
36.6284179688,-81.8920898438
36.6284179688,-81.8481445313
36.6284179688,-81.8041992188
36.6284179688,-81.7602539063
36.6723632813,-81.8920898438
36.6723632813,-81.8481445313
36.7163085938,-81.8920898438
36.7163085938,-81.8481445313
36.6723632813,-81.8041992188
36.6723632813,-81.7602539063
36.7163085938,-81.8041992188
36.7163085938,-81.7602539063
36.6284179688,-81.7163085938
36.6284179688,-81.6723632813
36.6284179688,-81.6284179688
36.6284179688,-81.5844726563
36.6723632813,-81.7163085938
36.6723632813,-81.6723632813
36.7163085938,-81.7163085938
36.7163085938,-81.6723632813
36.6723632813,-81.6284179688
36.6723632813,-81.5844726563
36.7163085938,-81.6284179688
36.7163085938,-81.5844726563
36.7602539063,-81.8920898438
36.7602539063,-81.8481445313
36.8041992188,-81.8920898438
36.8041992188,-81.8481445313
36.7602539063,-81.8041992188
36.7602539063,-81.7602539063
36.8041992188,-81.8041992188
36.8041992188,-81.7602539063
36.8481445313,-81.8920898438
36.8481445313,-81.8481445313
36.8920898438,-81.8920898438
36.8920898438,-81.8481445313
36.8481445313,-81.8041992188
36.8481445313,-81.7602539063
36.8920898438,-81.8041992188
36.8920898438,-81.7602539063
36.7602539063,-81.7163085938
36.7602539063,-81.6723632813
36.8041992188,-81.7163085938
36.8041992188,-81.6723632813
36.7602539063,-81.6284179688
36.7602539063,-81.5844726563
36.8041992188,-81.6284179688
36.8041992188,-81.5844726563
36.8481445313,-81.7163085938
36.8481445313,-81.6723632813
36.8920898438,-81.7163085938
36.8920898438,-81.6723632813
36.8481445313,-81.6284179688
36.8481445313,-81.5844726563
36.8920898438,-81.6284179688
36.8920898438,-81.5844726563
36.9360351563,-82.2436523438
36.9360351563,-82.1997070313
36.9799804688,-82.2436523438
36.9799804688,-82.1997070313
36.9360351563,-82.1557617188
36.9360351563,-82.1118164063
36.9799804688,-82.1557617188
36.9799804688,-82.1118164063
37.0239257813,-82.2436523438
37.0239257813,-82.1997070313
37.0678710938,-82.2436523438
37.0678710938,-82.1997070313
37.0239257813,-82.1557617188
37.0239257813,-82.1118164063
37.0678710938,-82.1557617188
37.0678710938,-82.1118164063
36.9360351563,-82.0678710938
36.9360351563,-82.0239257813
36.9799804688,-82.0678710938
36.9799804688,-82.0239257813
36.9360351563,-81.9799804688
36.9360351563,-81.9360351563
36.9799804688,-81.9799804688
36.9799804688,-81.9360351563
37.0239257813,-82.0678710938
37.0239257813,-82.0239257813
37.0678710938,-82.0678710938
37.0678710938,-82.0239257813
37.0239257813,-81.9799804688
37.0239257813,-81.9360351563
37.0678710938,-81.9799804688
37.0678710938,-81.9360351563
37.1118164063,-82.2436523438
37.1118164063,-82.1997070313
37.1557617188,-82.2436523438
37.1557617188,-82.1997070313
37.1118164063,-82.1557617188
37.1118164063,-82.1118164063
37.1557617188,-82.1557617188
37.1557617188,-82.1118164063
37.1997070313,-82.2436523438
37.1997070313,-82.1997070313
37.2436523438,-82.2436523438
37.2436523438,-82.1997070313
37.1997070313,-82.1557617188
37.1997070313,-82.1118164063
37.2436523438,-82.1557617188
37.2436523438,-82.1118164063
37.1118164063,-82.0678710938
37.1118164063,-82.0239257813
37.1557617188,-82.0678710938
37.1557617188,-82.0239257813
37.1118164063,-81.9799804688
37.1118164063,-81.9360351563
37.1557617188,-81.9799804688
37.1557617188,-81.9360351563
37.1997070313,-82.0678710938
37.1997070313,-82.0239257813
37.2436523438,-82.0678710938
37.2436523438,-82.0239257813
37.1997070313,-81.9799804688
37.1997070313,-81.9360351563
37.2436523438,-81.9799804688
37.2436523438,-81.9360351563
36.9360351563,-81.8920898438
36.9360351563,-81.8481445313
36.9799804688,-81.8920898438
36.9799804688,-81.8481445313
36.9360351563,-81.8041992188
36.9360351563,-81.7602539063
36.9799804688,-81.8041992188
36.9799804688,-81.7602539063
37.0239257813,-81.8920898438
37.0239257813,-81.8481445313
37.0678710938,-81.8920898438
37.0678710938,-81.8481445313
37.0239257813,-81.8041992188
37.0239257813,-81.7602539063
37.0678710938,-81.8041992188
37.0678710938,-81.7602539063
36.9360351563,-81.7163085938
36.9360351563,-81.6723632813
36.9799804688,-81.7163085938
36.9799804688,-81.6723632813
36.9360351563,-81.6284179688
36.9360351563,-81.5844726563
36.9799804688,-81.6284179688
36.9799804688,-81.5844726563
37.0239257813,-81.7163085938
37.0239257813,-81.6723632813
37.0678710938,-81.7163085938
37.0678710938,-81.6723632813
37.0239257813,-81.6284179688
37.0239257813,-81.5844726563
37.0678710938,-81.6284179688
37.0678710938,-81.5844726563
37.1118164063,-81.8920898438
37.1118164063,-81.8481445313
37.1557617188,-81.8920898438
37.1557617188,-81.8481445313
37.1118164063,-81.8041992188
37.1118164063,-81.7602539063
37.1557617188,-81.8041992188
37.1557617188,-81.7602539063
37.1997070313,-81.8920898438
37.1997070313,-81.8481445313
37.2436523438,-81.8920898438
37.2436523438,-81.8481445313
37.1997070313,-81.8041992188
37.1997070313,-81.7602539063
37.2436523438,-81.8041992188
37.2436523438,-81.7602539063
37.1118164063,-81.7163085938
37.1118164063,-81.6723632813
37.1557617188,-81.7163085938
37.1557617188,-81.6723632813
37.1118164063,-81.6284179688
37.1118164063,-81.5844726563
37.1557617188,-81.6284179688
37.1557617188,-81.5844726563
37.1997070313,-81.7163085938
37.1997070313,-81.6723632813
37.1997070313,-81.6284179688
37.1997070313,-81.5844726563
37.2875976563,-82.2875976563
37.2875976563,-82.2436523438
37.2875976563,-82.1997070313
37.3315429688,-82.2436523438
37.3315429688,-82.1997070313
37.2875976563,-82.1557617188
37.2875976563,-82.1118164063
37.3315429688,-82.1557617188
37.3315429688,-82.1118164063
37.3754882813,-82.1557617188
37.3754882813,-82.1118164063
37.4194335938,-82.1118164063
37.2875976563,-82.0678710938
37.2875976563,-82.0239257813
37.3315429688,-82.0678710938
37.3315429688,-82.0239257813
37.2875976563,-81.9799804688
37.2875976563,-81.9360351563
37.3315429688,-81.9799804688
37.3315429688,-81.9360351563
37.3754882813,-82.0678710938
37.3754882813,-82.0239257813
37.4194335938,-82.0678710938
37.4194335938,-82.0239257813
37.3754882813,-81.9799804688
37.3754882813,-81.9360351563
37.4194335938,-81.9799804688
37.4194335938,-81.9360351563
37.4633789063,-82.0678710938
37.4633789063,-82.0239257813
37.5073242188,-81.9799804688
37.2875976563,-81.8920898438
36.5844726563,-81.4965820313
36.6284179688,-81.5405273438
36.6284179688,-81.4965820313
36.5844726563,-81.4526367188
36.5844726563,-81.4086914063
36.6284179688,-81.4526367188
36.6284179688,-81.4086914063
36.6723632813,-81.5405273438
36.6723632813,-81.4965820313
36.7163085938,-81.5405273438
36.7163085938,-81.4965820313
36.6723632813,-81.4526367188
36.6723632813,-81.4086914063
36.7163085938,-81.4526367188
36.7163085938,-81.4086914063
36.5844726563,-81.3647460938
36.5844726563,-81.3208007813
36.6284179688,-81.3647460938
36.6284179688,-81.3208007813
36.5844726563,-81.2768554688
36.5844726563,-81.2329101563
36.6284179688,-81.2768554688
36.6284179688,-81.2329101563
36.6723632813,-81.3647460938
36.6723632813,-81.3208007813
36.7163085938,-81.3647460938
36.7163085938,-81.3208007813
36.6723632813,-81.2768554688
36.6723632813,-81.2329101563
36.7163085938,-81.2768554688
36.7163085938,-81.2329101563
36.7602539063,-81.5405273438
36.7602539063,-81.4965820313
36.8041992188,-81.5405273438
36.8041992188,-81.4965820313
36.7602539063,-81.4526367188
36.7602539063,-81.4086914063
36.8041992188,-81.4526367188
36.8041992188,-81.4086914063
36.8481445313,-81.5405273438
36.8481445313,-81.4965820313
36.8920898438,-81.5405273438
36.8920898438,-81.4965820313
36.8481445313,-81.4526367188
36.8481445313,-81.4086914063
36.8920898438,-81.4526367188
36.8920898438,-81.4086914063
36.7602539063,-81.3647460938
36.7602539063,-81.3208007813
36.8041992188,-81.3647460938
36.8041992188,-81.3208007813
36.7602539063,-81.2768554688
36.7602539063,-81.2329101563
36.8041992188,-81.2768554688
36.8041992188,-81.2329101563
36.8481445313,-81.3647460938
36.8481445313,-81.3208007813
36.8920898438,-81.3647460938
36.8920898438,-81.3208007813
36.8481445313,-81.2768554688
36.8481445313,-81.2329101563
36.8920898438,-81.2768554688
36.8920898438,-81.2329101563
36.5844726563,-81.1889648438
36.5844726563,-81.1450195313
36.6284179688,-81.1889648438
36.6284179688,-81.1450195313
36.5844726563,-81.1010742188
36.5844726563,-81.0571289063
36.6284179688,-81.1010742188
36.6284179688,-81.0571289063
36.6723632813,-81.1889648438
36.6723632813,-81.1450195313
36.7163085938,-81.1889648438
36.7163085938,-81.1450195313
36.6723632813,-81.1010742188
36.6723632813,-81.0571289063
36.7163085938,-81.1010742188
36.7163085938,-81.0571289063
36.5844726563,-81.0131835938
36.5844726563,-80.9692382813
36.6284179688,-81.0131835938
36.6284179688,-80.9692382813
36.5844726563,-80.9252929688
36.5844726563,-80.8813476563
36.6284179688,-80.9252929688
36.6284179688,-80.8813476563
36.6723632813,-81.0131835938
36.6723632813,-80.9692382813
36.7163085938,-81.0131835938
36.7163085938,-80.9692382813
36.6723632813,-80.9252929688
36.6723632813,-80.8813476563
36.7163085938,-80.9252929688
36.7163085938,-80.8813476563
36.7602539063,-81.1889648438
36.7602539063,-81.1450195313
36.8041992188,-81.1889648438
36.8041992188,-81.1450195313
36.7602539063,-81.1010742188
36.7602539063,-81.0571289063
36.8041992188,-81.1010742188
36.8041992188,-81.0571289063
36.8481445313,-81.1889648438
36.8481445313,-81.1450195313
36.8920898438,-81.1889648438
36.8920898438,-81.1450195313
36.8481445313,-81.1010742188
36.8481445313,-81.0571289063
36.8920898438,-81.1010742188
36.8920898438,-81.0571289063
36.7602539063,-81.0131835938
36.7602539063,-80.9692382813
36.8041992188,-81.0131835938
36.8041992188,-80.9692382813
36.7602539063,-80.9252929688
36.7602539063,-80.8813476563
36.8041992188,-80.9252929688
36.8041992188,-80.8813476563
36.8481445313,-81.0131835938
36.8481445313,-80.9692382813
36.8920898438,-81.0131835938
36.8920898438,-80.9692382813
36.8481445313,-80.9252929688
36.8481445313,-80.8813476563
36.8920898438,-80.9252929688
36.8920898438,-80.8813476563
36.9360351563,-81.5405273438
36.9360351563,-81.4965820313
36.9799804688,-81.5405273438
36.9799804688,-81.4965820313
36.9360351563,-81.4526367188
36.9360351563,-81.4086914063
36.9799804688,-81.4526367188
36.9799804688,-81.4086914063
37.0239257813,-81.5405273438
37.0239257813,-81.4965820313
37.0678710938,-81.5405273438
37.0678710938,-81.4965820313
37.0239257813,-81.4526367188
37.0239257813,-81.4086914063
37.0678710938,-81.4526367188
37.0678710938,-81.4086914063
36.9360351563,-81.3647460938
36.9360351563,-81.3208007813
36.9799804688,-81.3647460938
36.9799804688,-81.3208007813
36.9360351563,-81.2768554688
36.9360351563,-81.2329101563
36.9799804688,-81.2768554688
36.9799804688,-81.2329101563
37.0239257813,-81.3647460938
37.0239257813,-81.3208007813
37.0678710938,-81.3647460938
37.0678710938,-81.3208007813
37.0239257813,-81.2768554688
37.0239257813,-81.2329101563
37.0678710938,-81.2768554688
37.0678710938,-81.2329101563
37.1118164063,-81.5405273438
37.1118164063,-81.4965820313
37.1557617188,-81.5405273438
37.1557617188,-81.4965820313
37.1118164063,-81.4526367188
37.1118164063,-81.4086914063
37.1557617188,-81.4526367188
37.1557617188,-81.4086914063
37.1997070313,-81.5405273438
37.1997070313,-81.4965820313
37.2436523438,-81.4965820313
37.1997070313,-81.4526367188
37.1997070313,-81.4086914063
37.2436523438,-81.4526367188
37.2436523438,-81.4086914063
37.1118164063,-81.3647460938
37.1118164063,-81.3208007813
37.1557617188,-81.3647460938
37.1557617188,-81.3208007813
37.1118164063,-81.2768554688
37.1118164063,-81.2329101563
37.1557617188,-81.2768554688
37.1557617188,-81.2329101563
37.1997070313,-81.3647460938
37.1997070313,-81.3208007813
37.2436523438,-81.3647460938
37.2436523438,-81.3208007813
37.1997070313,-81.2768554688
37.1997070313,-81.2329101563
37.2436523438,-81.2768554688
36.9360351563,-81.1889648438
36.9360351563,-81.1450195313
36.9799804688,-81.1889648438
36.9799804688,-81.1450195313
36.9360351563,-81.1010742188
36.9360351563,-81.0571289063
36.9799804688,-81.1010742188
36.9799804688,-81.0571289063
37.0239257813,-81.1889648438
37.0239257813,-81.1450195313
37.0678710938,-81.1889648438
37.0678710938,-81.1450195313
37.0239257813,-81.1010742188
37.0239257813,-81.0571289063
37.0678710938,-81.1010742188
37.0678710938,-81.0571289063
36.9360351563,-81.0131835938
36.9360351563,-80.9692382813
36.9799804688,-81.0131835938
36.9799804688,-80.9692382813
36.9360351563,-80.9252929688
36.9360351563,-80.8813476563
36.9799804688,-80.9252929688
36.9799804688,-80.8813476563
37.0239257813,-81.0131835938
37.0239257813,-80.9692382813
37.0678710938,-81.0131835938
37.0678710938,-80.9692382813
37.0239257813,-80.9252929688
37.0239257813,-80.8813476563
37.0678710938,-80.9252929688
37.0678710938,-80.8813476563
37.1118164063,-81.1889648438
37.1118164063,-81.1450195313
37.1557617188,-81.1889648438
37.1557617188,-81.1450195313
37.1118164063,-81.1010742188
37.1118164063,-81.0571289063
37.1557617188,-81.1010742188
37.1557617188,-81.0571289063
37.1997070313,-81.1889648438
37.1997070313,-81.1450195313
37.2436523438,-81.1889648438
37.2436523438,-81.1450195313
37.1997070313,-81.1010742188
37.1997070313,-81.0571289063
37.2436523438,-81.1010742188
37.2436523438,-81.0571289063
37.1118164063,-81.0131835938
37.1118164063,-80.9692382813
37.1557617188,-81.0131835938
37.1557617188,-80.9692382813
37.1118164063,-80.9252929688
37.1118164063,-80.8813476563
37.1557617188,-80.9252929688
37.1557617188,-80.8813476563
37.1997070313,-81.0131835938
37.1997070313,-80.9692382813
37.2436523438,-81.0131835938
37.2436523438,-80.9692382813
37.1997070313,-80.9252929688
37.1997070313,-80.8813476563
37.2436523438,-80.9252929688
37.2436523438,-80.8813476563
36.5844726563,-80.8374023438
36.5844726563,-80.7934570313
36.6284179688,-80.8374023438
36.6284179688,-80.7934570313
36.5844726563,-80.7495117188
36.5844726563,-80.7055664063
36.6284179688,-80.7495117188
36.6284179688,-80.7055664063
36.6723632813,-80.8374023438
36.6723632813,-80.7934570313
36.7163085938,-80.8374023438
36.7163085938,-80.7934570313
36.6723632813,-80.7495117188
36.6723632813,-80.7055664063
36.7163085938,-80.7495117188
36.7163085938,-80.7055664063
36.5844726563,-80.6616210938
36.5844726563,-80.6176757813
36.6284179688,-80.6616210938
36.6284179688,-80.6176757813
36.5844726563,-80.5737304688
36.5844726563,-80.5297851563
36.6284179688,-80.5737304688
36.6284179688,-80.5297851563
36.6723632813,-80.6616210938
36.6723632813,-80.6176757813
36.7163085938,-80.6616210938
36.7163085938,-80.6176757813
36.6723632813,-80.5737304688
36.6723632813,-80.5297851563
36.7163085938,-80.5737304688
36.7163085938,-80.5297851563
36.7602539063,-80.8374023438
36.7602539063,-80.7934570313
36.8041992188,-80.8374023438
36.8041992188,-80.7934570313
36.7602539063,-80.7495117188
36.7602539063,-80.7055664063
36.8041992188,-80.7495117188
36.8041992188,-80.7055664063
36.8481445313,-80.8374023438
36.8481445313,-80.7934570313
36.8920898438,-80.8374023438
36.8920898438,-80.7934570313
36.8481445313,-80.7495117188
36.8481445313,-80.7055664063
36.8920898438,-80.7495117188
36.8920898438,-80.7055664063
36.7602539063,-80.6616210938
36.7602539063,-80.6176757813
36.8041992188,-80.6616210938
36.8041992188,-80.6176757813
36.7602539063,-80.5737304688
36.7602539063,-80.5297851563
36.8041992188,-80.5737304688
36.8041992188,-80.5297851563
36.8481445313,-80.6616210938
36.8481445313,-80.6176757813
36.8920898438,-80.6616210938
36.8920898438,-80.6176757813
36.8481445313,-80.5737304688
36.8481445313,-80.5297851563
36.8920898438,-80.5737304688
36.8920898438,-80.5297851563
36.5844726563,-80.4858398438
36.5844726563,-80.4418945313
36.6284179688,-80.4858398438
36.6284179688,-80.4418945313
36.5844726563,-80.3979492188
36.5844726563,-80.3540039063
36.6284179688,-80.3979492188
36.6284179688,-80.3540039063
36.6723632813,-80.4858398438
36.6723632813,-80.4418945313
36.7163085938,-80.4858398438
36.7163085938,-80.4418945313
36.6723632813,-80.3979492188
36.6723632813,-80.3540039063
36.7163085938,-80.3979492188
36.7163085938,-80.3540039063
36.5844726563,-80.3100585938
36.5844726563,-80.2661132813
36.6284179688,-80.3100585938
36.6284179688,-80.2661132813
36.5844726563,-80.2221679688
36.5844726563,-80.1782226563
36.6284179688,-80.2221679688
36.6284179688,-80.1782226563
36.6723632813,-80.3100585938
36.6723632813,-80.2661132813
36.7163085938,-80.3100585938
36.7163085938,-80.2661132813
36.6723632813,-80.2221679688
36.6723632813,-80.1782226563
36.7163085938,-80.2221679688
36.7163085938,-80.1782226563
36.7602539063,-80.4858398438
36.7602539063,-80.4418945313
36.8041992188,-80.4858398438
36.8041992188,-80.4418945313
36.7602539063,-80.3979492188
36.7602539063,-80.3540039063
36.8041992188,-80.3979492188
36.8041992188,-80.3540039063
36.8481445313,-80.4858398438
36.8481445313,-80.4418945313
36.8920898438,-80.4858398438
36.8920898438,-80.4418945313
36.8481445313,-80.3979492188
36.8481445313,-80.3540039063
36.8920898438,-80.3979492188
36.8920898438,-80.3540039063
36.7602539063,-80.3100585938
36.7602539063,-80.2661132813
36.8041992188,-80.3100585938
36.8041992188,-80.2661132813
36.7602539063,-80.2221679688
36.7602539063,-80.1782226563
36.8041992188,-80.2221679688
36.8041992188,-80.1782226563
36.8481445313,-80.3100585938
36.8481445313,-80.2661132813
36.8920898438,-80.3100585938
36.8920898438,-80.2661132813
36.8481445313,-80.2221679688
36.8481445313,-80.1782226563
36.8920898438,-80.2221679688
36.8920898438,-80.1782226563
36.9360351563,-80.8374023438
36.9360351563,-80.7934570313
36.9799804688,-80.8374023438
36.9799804688,-80.7934570313
36.9360351563,-80.7495117188
36.9360351563,-80.7055664063
36.9799804688,-80.7495117188
36.9799804688,-80.7055664063
37.0239257813,-80.8374023438
37.0239257813,-80.7934570313
37.0678710938,-80.8374023438
37.0678710938,-80.7934570313
37.0239257813,-80.7495117188
37.0239257813,-80.7055664063
37.0678710938,-80.7495117188
37.0678710938,-80.7055664063
36.9360351563,-80.6616210938
36.9360351563,-80.6176757813
36.9799804688,-80.6616210938
36.9799804688,-80.6176757813
36.9360351563,-80.5737304688
36.9360351563,-80.5297851563
36.9799804688,-80.5737304688
36.9799804688,-80.5297851563
37.0239257813,-80.6616210938
37.0239257813,-80.6176757813
37.0678710938,-80.6616210938
37.0678710938,-80.6176757813
37.0239257813,-80.5737304688
37.0239257813,-80.5297851563
37.0678710938,-80.5737304688
37.0678710938,-80.5297851563
37.1118164063,-80.8374023438
37.1118164063,-80.7934570313
37.1557617188,-80.8374023438
37.1557617188,-80.7934570313
37.1118164063,-80.7495117188
37.1118164063,-80.7055664063
37.1557617188,-80.7495117188
37.1557617188,-80.7055664063
37.1997070313,-80.8374023438
37.1997070313,-80.7934570313
37.2436523438,-80.8374023438
37.2436523438,-80.7934570313
37.1997070313,-80.7495117188
37.1997070313,-80.7055664063
37.2436523438,-80.7495117188
37.2436523438,-80.7055664063
37.1118164063,-80.6616210938
37.1118164063,-80.6176757813
37.1557617188,-80.6616210938
